shade_id,product_id,hex,shade_name,shade_specific,skintone,undertone,shade_specific_raw,name
108501,409,#dbad83,29C Taupe Beige,29C,NA,NA,29C,Taupe Beige
108502,409,#dfb585,29N Natural Beige,29N,NA,NA,29N,Natural Beige
108503,409,#e1b686,30N Rich Honey,30N,Rich,NA,30N,Rich Honey
108504,409,#d4a374,31N French Beige,31N,NA,NA,31N,French Beige
108505,409,#dba380,33C Hazel,33C,NA,NA,33C,Hazel
108506,409,#d3a177,33N Macchiato,33N,NA,NA,33N,Macchiato
108507,409,#d4a676,33W Ginger,33W,NA,NA,33W,Ginger
108508,409,#d59a78,34C Amber,34C,NA,NA,34C,Amber
108509,409,#ca946e,34N Pecan,34N,NA,NA,34N,Pecan
108510,409,#cb986b,34W Toffee,34W,NA,NA,34W,Toffee
108511,409,#bc8757,35N Walnut,35N,NA,NA,35N,Walnut
108512,409,#c58564,37C Almond,37C,NA,NA,37C,Almond
108513,409,#bd8358,40N Cinnamon,40N,NA,NA,40N,Cinnamon
108514,409,#a36a42,43N Deep Cocoa,43N,Deep,NA,43N,Deep Cocoa
108515,409,#764529,45N Saddle Brown,45N,NA,NA,45N,Saddle Brown
108516,409,#815532,45W Chestnut,45W,NA,NA,45W,Chestnut
108517,409,#71432a,47N Ebony,47N,NA,NA,47N,Ebony
108518,409,#572e19,51N Fudge,51N,NA,NA,51N,Fudge
108519,409,#3d291e,55N Espresso,55N,NA,NA,55N,Espresso
108520,410,#f7e4d2,13N Fair Ivory,13N,Fair,NA,13N,Fair Ivory
108521,410,#fadecb,15C Fair Porcelain,15C,Fair,NA,15C,Fair Porcelain
108522,410,#f9d9c2,17C Porcelain,17C,NA,NA,17C,Porcelain
108523,410,#f8dec3,17W French Vanilla,17W,NA,NA,17W,French Vanilla
108524,410,#ebc3a8,21C Cool Ivory,21C,NA,Cool,21C,Cool Ivory
108525,410,#ebc5a1,21N Ivory,21N,NA,NA,21N,Ivory
108526,410,#f0d7b2,21W Natural Ivory,21W,NA,NA,21W,Natural Ivory
108527,410,#ebbf98,23N Sand,23N,NA,NA,23N,Sand
108528,410,#e4b58e,24N Latte,24N,NA,NA,24N,Latte
108529,410,#ebc89a,24W Soft Beige,24W,NA,NA,24W,Soft Beige
108530,410,#e8bd96,25N Mocha,25N,NA,NA,25N,Mocha
108531,410,#daab82,27C Cool Beige,27C,NA,Cool,27C,Cool Beige
108532,410,#e5b98b,27N Camel,27N,NA,NA,27N,Camel
108533,410,#dfb585,29N Natural Beige,29N,NA,NA,29N,Natural Beige
108534,410,#d4a374,31N French Beige,31N,NA,NA,31N,French Beige
108535,410,#dba380,33C Hazel,33C,NA,NA,33C,Hazel
108536,410,#d3a177,33N Macchiato,33N,NA,NA,33N,Macchiato
108537,410,#bc8757,35N Walnut,35N,NA,NA,35N,Walnut
108538,410,#a36a42,43N Deep Cocoa,43N,Deep,NA,43N,Deep Cocoa
108539,410,#572e19,51N Fudge,51N,NA,NA,51N,Fudge
108540,411,#f7e4d2,13N Fair Ivory,13N,Fair,NA,13N,Fair Ivory
108541,411,#fadecb,15C Fair Porcelain,15C,Fair,NA,15C,Fair Porcelain
108542,411,#f9d9c2,17C Porcelain,17C,NA,NA,17C,Porcelain
108543,411,#f8dec3,17W French Vanilla,17W,NA,NA,17W,French Vanilla
108544,411,#ebc3a8,21C Cool Ivory,21C,NA,Cool,21C,Cool Ivory
108545,411,#ebc5a1,21N Ivory,21N,NA,NA,21N,Ivory
108546,411,#f0d7b2,21W Natural Ivory,21W,NA,NA,21W,Natural Ivory
108547,411,#ebbf98,23N Sand,23N,NA,NA,23N,Sand
108548,411,#e4b58e,24N Latte,24N,NA,NA,24N,Latte
108549,411,#ebc89a,24W Soft Beige,24W,NA,NA,24W,Soft Beige
108550,411,#e8bd96,25N Mocha,25N,NA,NA,25N,Mocha
108551,411,#daab82,27C Cool Beige,27C,NA,Cool,27C,Cool Beige
108552,411,#e5b98b,27N Camel,27N,NA,NA,27N,Camel
108553,411,#dfb585,29N Natural Beige,29N,NA,NA,29N,Natural Beige
108554,411,#d4a374,31N French Beige,31N,NA,NA,31N,French Beige
108555,411,#dba380,33C Hazel,33C,NA,NA,33C,Hazel
108556,411,#d3a177,33N Macchiato,33N,NA,NA,33N,Macchiato
108557,411,#bc8757,35N Walnut,35N,NA,NA,35N,Walnut
108558,411,#a36a42,43N Deep Cocoa,43N,Deep,NA,43N,Deep Cocoa
108559,411,#572e19,51N Fudge,51N,NA,NA,51N,Fudge
108560,412,#FFE3D6,0.0 Pearl,0.0,NA,NA,0.0,Pearl
108561,412,#FADBCD,0.1 Cameo,0.1,NA,NA,0.1,Cameo
108562,412,#F8CFA9,0.3 Ivory Silk,0.3,NA,NA,0.3,Ivory Silk
108563,412,#F3C2AD,0.4 Rose,0.4,NA,NA,0.4,Rose
108564,412,#F1C6A7,0.5 Porcelain,0.5,NA,NA,0.5,Porcelain
108565,412,#F4D39D,1.1 Warm Sand,1.1,NA,Warm,1.1,Warm Sand
108566,412,#EABEB0,1.3 Nude Ivory,1.3,NA,NA,1.3,Nude Ivory
108567,412,#FFD6A2,1.4 Bone,1.4,NA,NA,1.4,Bone
108568,412,#F0BF9B,1.5 Cream,1.5,NA,NA,1.5,Cream
108569,412,#F4CFB2,2.0 Buff,2.0,NA,NA,2.0,Buff
108570,412,#F2CAA2,2.5 Linen,2.5,NA,NA,2.5,Linen
108571,412,#F0BF9B,2.7 Vellum,2.7,NA,NA,2.7,Vellum
108572,412,#EEBFAE,3.5 Ivory Rose,3.5,NA,NA,3.5,Ivory Rose
108573,412,#FED6A1,3.7 Champagne,3.7,NA,NA,3.7,Champagne
108574,412,#F3D1AF,4.0 Fawn,4.0,NA,NA,4.0,Fawn
108575,412,#EEBD8F,4.5 Ivory,4.5,NA,NA,4.5,Ivory
108576,412,#E1AF8B,4.7 Cool Beige,4.7,NA,Cool,4.7,Cool Beige
108577,412,#DEA98C,5.1 Cool Almond,5.1,NA,NA,5.1,Cool Almond
108578,412,#EAC9A7,5.5 Bisque,5.5,NA,NA,5.5,Bisque
108579,412,#D99F7F,5.6 Ivory,5.6,NA,NA,5.6,Ivory
108580,412,#D9B48F,5.7 Dune,5.7,NA,NA,5.7,Dune
108581,412,#E1B083,6.0 Natural,6.0,NA,NA,6.0,Natural
108582,412,#D8A06D,6.5 Sable,6.5,NA,NA,6.5,Sable
108583,412,#DC9E64,7.0 Tawny,7.0,NA,NA,7.0,Tawny
108584,412,#DEA66E,7.2 Sepia,7.2,NA,NA,7.2,Sepia
108585,412,#E1A770,7.5 Shell Beige,7.5,NA,NA,7.5,Shell Beige
108586,412,#B6825E,7.7 Honey,7.7,NA,NA,7.7,Honey
108587,412,#B57D50,8.2 Warm Honey,8.2,NA,Warm,8.2,Warm Honey
108588,412,#DDA46F,8.7 Golden Almond,8.7,NA,Golden,8.7,Golden Almond
108589,412,#A65C2E,9.5 Warm Almond,9.5,NA,Warm,9.5,Warm Almond
108590,412,#AD7F62,9.7 Cool Dusk,9.7,NA,Cool,9.7,Cool Dusk
108591,412,#CC823E,10.5 Mocha,10.5,NA,NA,10.5,Mocha
108592,412,#4F2C1D,12.0 Macassar,12.0,NA,NA,12.0,Macassar
108593,412,#68350E,12.5 Walnut,12.5,NA,NA,12.5,Walnut
108594,412,#6F4533,11.0 Dusk,11.0,NA,NA,11.0,Dusk
108595,413,#EDDBCA,0.0 Pearl,0.0,NA,NA,0.0,Pearl
108596,413,#EED7C8,0.1 Cameo,0.1,NA,NA,0.1,Cameo
108597,413,#E8D0B6,0.3 Ivory Silk,0.3,NA,NA,0.3,Ivory Silk
108598,413,#E2CCBD,0.4 Rose,0.4,NA,NA,0.4,Rose
108599,413,#E2D1BE,0.5 Porcelain,0.5,NA,NA,0.5,Porcelain
108600,413,#E1D1BB,1.1 Warm Sand,1.1,NA,Warm,1.1,Warm Sand
108601,413,#E0CBBA,1.3 Nude Ivory,1.3,NA,NA,1.3,Nude Ivory
108602,413,#E2D1BA,1.4 Bone,1.4,NA,NA,1.4,Bone
108603,413,#DDC5AF,1.5 Cream,1.5,NA,NA,1.5,Cream
108604,413,#E2C8AE,2.0 Buff,2.0,NA,NA,2.0,Buff
108605,413,#DDC5AB,2.5 Linen,2.5,NA,NA,2.5,Linen
108606,413,#DFC5B2,2.7 Vellum,2.7,NA,NA,2.7,Vellum
108607,413,#DBC3B5,3.5 Ivory Rose,3.5,NA,NA,3.5,Ivory Rose
108608,413,#DBC4B4,3.7 Champagne,3.7,NA,NA,3.7,Champagne
108609,413,#D5BEA6,4.0 Fawn,4.0,NA,NA,4.0,Fawn
108610,413,#E5CCB9,4.5 Ivory,4.5,NA,NA,4.5,Ivory
108611,413,#D4B8A9,4.7 Cool Beige,4.7,NA,Cool,4.7,Cool Beige
108612,413,#D2B6A1,5.1 Cool Almond,5.1,NA,NA,5.1,Cool Almond
108613,413,#D9C0AB,5.5 Bisque,5.5,NA,NA,5.5,Bisque
108614,413,#D3B49E,5.6 Ivory Beige,5.6,NA,NA,5.6,Ivory Beige
108615,413,#D0B49C,5.7 Dune,5.7,NA,NA,5.7,Dune
108616,413,#D8B79C,6.0 Natural,6.0,NA,NA,6.0,Natural
108617,413,#D0B095,6.5 Sable,6.5,NA,NA,6.5,Sable
108618,413,#CDAD91,7.0 Tawny,7.0,NA,NA,7.0,Tawny
108619,413,#C8A280,7.2 Sepia,7.2,NA,NA,7.2,Sepia
108620,413,#BE9B7D,7.5 Shell Beige,7.5,NA,NA,7.5,Shell Beige
108621,413,#C7A17F,7.7 Honey,7.7,NA,NA,7.7,Honey
108622,413,#BC9472,8.2 Warm Honey,8.2,NA,Warm,8.2,Warm Honey
108623,413,#C39B74,8.7 Golden Almond,8.7,NA,Golden,8.7,Golden Almond
108624,413,#B08463,9.5 Warm Almond,9.5,NA,Warm,9.5,Warm Almond
108625,413,#AF8262,9.7 Cool Dusk,9.7,NA,Cool,9.7,Cool Dusk
108626,413,#A67952,10.0 Chestnut,10.0,NA,NA,10.0,Chestnut
108627,413,#AE805A,10.5 Mocha,10.5,NA,NA,10.5,Mocha
108628,413,#A3724F,10.7 Amber,10.7,NA,NA,10.7,Amber
108629,413,#966C56,11.0 Dusk,11.0,NA,NA,11.0,Dusk
108630,413,#8F6648,11.5 Warm Nutmeg,11.5,NA,Warm,11.5,Warm Nutmeg
108631,413,#945E46,11.7 Nutmeg,11.7,NA,NA,11.7,Nutmeg
108632,413,#8F523C,12.0 Macassar,12.0,NA,NA,12.0,Macassar
108633,413,#7D4830,12.5 Walnut,12.5,NA,NA,12.5,Walnut
108634,413,#7A442D,13.0 Espresso,13.0,NA,NA,13.0,Espresso
108635,414,#D9B792,2W1 Taupe,2W1,NA,NA,2W1,Taupe
108636,414,#EED0B4,0N0 Blanc,0N0,NA,NA,0N0,Blanc
108637,414,#EBC8AC,0C0 Bare,0C0,NA,NA,0C0,Bare
108638,414,#EDCEB1,0W0 Shell,0W0,NA,NA,0W0,Shell
108639,414,#E8C9AD,1C0 Silk,1C0,NA,NA,1C0,Silk
108640,414,#E2C09A,1W0 Ecru,1W0,NA,NA,1W0,Ecru
108641,414,#E0BE9B,2N0 Creme,2N0,NA,NA,2N0,Creme
108642,414,#D6B38D,2W0 Beige,2W0,NA,NA,2W0,Beige
108643,414,#D8A685,3C0 Tulle,3C0,NA,NA,3C0,Tulle
108644,414,#D7A781,3W0 Latte,3W0,NA,NA,3W0,Latte
108645,414,#CAA078,3W1 Golden,3W1,NA,Golden,3W1,Golden
108646,414,#C8946F,4W0 Hazel,4W0,NA,NA,4W0,Hazel
108647,414,#D2A178,4W1 Sand,4W1,NA,NA,4W1,Sand
108648,414,#D3A67F,5W0 Tan,5W0,NA,NA,5W0,Tan
108649,414,#BC8D71,5C0 Caramel,5C0,NA,NA,5C0,Caramel
108650,414,#B4814C,6W0 Terra,6W0,NA,NA,6W0,Terra
108651,414,#AC7B53,6W1 Spice,6W1,NA,NA,6W1,Spice
108652,414,#A77550,7N0 Almond,7N0,NA,NA,7N0,Almond
108653,414,#A27242,7W0 Cocoa,7W0,NA,NA,7W0,Cocoa
108654,414,#845736,8C0 Rich Mocha,8C0,Rich,NA,8C0,Rich Mocha
108655,415,#EED0B4,0N0 Blanc,0N0,NA,NA,0N0,Blanc
108656,415,#EBC8AC,0C0 Bare,0C0,NA,NA,0C0,Bare
108657,415,#E8C9AD,1C0 Silk,1C0,NA,NA,1C0,Silk
108658,415,#E0BE9B,2N0 Creme,2N0,NA,NA,2N0,Creme
108659,415,#D6B38D,2W0 Beige,2W0,NA,NA,2W0,Beige
108660,415,#D9B792,2W1 Taupe,2W1,NA,NA,2W1,Taupe
108661,415,#D8A685,3C0 Tulle,3C0,NA,NA,3C0,Tulle
108662,415,#D7A781,3W0 Latte,3W0,NA,NA,3W0,Latte
108663,415,#CAA078,3W1 Golden,3W1,NA,Golden,3W1,Golden
108664,415,#C8946F,4W0 Hazel,4W0,NA,NA,4W0,Hazel
108665,415,#D3A67F,5W0 Tan,5W0,NA,NA,5W0,Tan
108666,415,#B4814C,6W0 Terra,6W0,NA,NA,6W0,Terra
108667,415,#A77550,7N0 Almond,7N0,NA,NA,7N0,Almond
108668,415,#845736,8C0 Rich Mocha,8C0,Rich,NA,8C0,Rich Mocha
108669,415,#EDCEB1,0W0 Shell,0W0,NA,NA,0W0,Shell
108670,415,#E2C09A,1W0 Ecru,1W0,NA,NA,1W0,Ecru
108671,415,#D2A178,4W1 Sand,4W1,NA,NA,4W1,Sand
108672,415,#BC8D71,5C0 Caramel,5C0,NA,NA,5C0,Caramel
108673,415,#AC7B53,6W1 Spice,6W1,NA,NA,6W1,Spice
108674,415,#A27242,7W0 Cocoa,7W0,NA,NA,7W0,Cocoa
108675,416,#f7d6b5,Swan very fair with Neutral undertones,NA,Very Fair,Neutral,Swan,Swan
108676,416,#f3caae,Snow very fair with Neutral to rosy undertones,NA,Very Fair,Neutral,Snow,Snow
108677,416,#e8c198,Ivory very fair with golden undertones,NA,Very Fair,Golden,Ivory,Ivory
108678,416,#efc6a8,Almond fair with golden undertones,NA,Fair,Golden,Almond,Almond
108679,416,#f1bf9c,Seashell fair with rosy undertones,NA,Fair,Rosy,Seashell,Seashell
108680,416,#ecbe9a,Pearl fair with Neutral to rosy undertones,NA,Fair,Neutral,Pearl,Pearl
108681,416,#f4c3a2,Porcelain fair with Neutral undertones,NA,Fair,Neutral,Porcelain,Porcelain
108682,416,#e8bf97,Vanilla very light with Neutral undertones,NA,Very Light,Neutral,Vanilla,Vanilla
108683,416,#e8b188,Nude very light with rosy undertones,NA,Very Light,Rosy,Nude,Nude
108684,416,#dcab83,Warm Nude very light with Neutral undertones,NA,Very Light,Warm,Warm,Warm
108685,416,#e1ad7e,Golden Beige light with golden undertones,NA,Light,Golden,Golden,Golden
108686,416,#e0ab82,Light Beige light with Neutral undertones,NA,Light,Neutral,Light,Light
108687,416,#e2a579,Natural Beige light medium with Neutral undertones,NA,Light Medium,Neutral,Natural,Natural
108688,416,#d99c6f,Warm Beige medium with Neutral undertones,NA,Medium,Warm,Warm,Warm
108689,416,#d8a06f,Sand medium with golden undertones,NA,Medium,Golden,Sand,Sand
108690,416,#c18247,Praline medium tan with golden undertones,NA,Medium Tan,Golden,Praline,Praline
108691,416,#b27853,Honey tan with Neutral undertones,NA,Tan ,Neutral,Honey,Honey
108692,416,#b6794a,Caramel rich tan with Neutral undertones,NA,Rich,Neutral,Caramel,Caramel
108693,416,#a25d40,Mocha rich tan with rosy undertones,NA,Rich,Rosy,Mocha,Mocha
108694,416,#b76e37,Butter Pecan richest tan with golden undertones,NA,Rich,Golden,Butter,Butter
108695,416,#a85f36,Maple deep with Neutral undertones,NA,Deep,Neutral,Maple,Maple
108696,416,#99583a,Chestnut deep with Neutral to golden undertones,NA,Deep,Neutral,Chestnut,Chestnut
108697,416,#88491e,Chai deep with golden undertones,NA,Deep,Golden,Chai,Chai
108698,416,#78361d,Spiced Rum very deep with rosy undertones,NA,Very Deep,Rosy,Spiced,Spiced
108699,416,#6f2001,Hazelnut deepest with rosy undertones,NA,Deep,Rosy,Hazelnut,Hazelnut
108700,416,#5f2d14,Tiramisu deepest with golden undertones,NA,Deep,Golden,Tiramisu,Tiramisu
108701,416,#682800,Cocoa deepest with Neutral undertones,NA,Deep,Neutral,Cocoa,Cocoa
108702,416,#541f10,Sable rich with rosy undertones,NA,Rich,Rosy,Sable,Sable
108703,416,#491f11,Truffle rich with golden undertones,NA,Rich,Golden,Truffle,Truffle
108704,416,#290f10,Ganache richest with Neutral undertones,NA,Rich,Neutral,Ganache,Ganache
108705,417,#fedbc0,Swan,NA,NA,NA,Swan,Swan
108706,417,#feddbe,Snow,NA,NA,NA,Snow,Snow
108707,417,#fdd6b9,Ivory,NA,NA,NA,Ivory,Ivory
108708,417,#f6ccad,Almond,NA,NA,NA,Almond,Almond
108709,417,#fcccb2,Seashell,NA,NA,NA,Seashell,Seashell
108710,417,#fccab0,Pearl,NA,NA,NA,Pearl,Pearl
108711,417,#f4c6a5,Porcelain,NA,NA,NA,Porcelain,Porcelain
108712,417,#f7ca9f,Vanilla,NA,NA,NA,Vanilla,Vanilla
108713,417,#f6c49d,Nude,NA,NA,NA,Nude,Nude
108714,417,#fdc99a,Warm Nude,NA,NA,Warm,Warm,Nude
108715,417,#edb989,Golden Beige,NA,NA,Golden,Golden,Beige
108716,417,#dfad82,Light Beige,NA,Light,NA,Light,Beige
108717,417,#d59d6b,Natural Beige,NA,NA,NA,Natural,Beige
108718,417,#d49c72,Warm Beige,NA,NA,Warm,Warm,Beige
108719,417,#c98f5c,Sand,NA,NA,NA,Sand,Sand
108720,417,#b68664,Praline,NA,NA,NA,Praline,Praline
108721,417,#ae7c5b,Honey,NA,NA,NA,Honey,Honey
108722,417,#a26c4a,Caramel,NA,NA,NA,Caramel,Caramel
108723,417,#aa6940,Brulee,NA,NA,NA,Brulee,Brulee
108724,417,#9d6138,Mocha,NA,NA,NA,Mocha,Mocha
108725,417,#9d6839,Butter Pecan,NA,NA,NA,Butter,Pecan
108726,417,#99622f,Maple,NA,NA,NA,Maple,Maple
108727,417,#442417,Chestnut,NA,NA,NA,Chestnut,Chestnut
108728,417,#8a5322,Chai,NA,NA,NA,Chai,Chai
108729,417,#875127,Spiced Rum,NA,NA,NA,Spiced,Rum
108730,417,#844a20,Hazelnut,NA,NA,NA,Hazelnut,Hazelnut
108731,417,#7d471e,Tiramisu,NA,NA,NA,Tiramisu,Tiramisu
108732,417,#623917,Cocoa,NA,NA,NA,Cocoa,Cocoa
108733,417,#633011,Sable,NA,NA,NA,Sable,Sable
108734,417,#522412,Truffle,NA,NA,NA,Truffle,Truffle
108735,417,#471f13,Ganache,NA,NA,NA,Ganache,Ganache
108736,418,#fedbc0,Swan,NA,NA,NA,Swan,Swan
108737,418,#feddbe,Snow,NA,NA,NA,Snow,Snow
108738,418,#fdd6b9,Ivory,NA,NA,NA,Ivory,Ivory
108739,418,#f6ccad,Almond,NA,NA,NA,Almond,Almond
108740,418,#fcccb2,Seashell,NA,NA,NA,Seashell,Seashell
108741,418,#fccab0,Pearl,NA,NA,NA,Pearl,Pearl
108742,418,#f4c6a5,Porcelain,NA,NA,NA,Porcelain,Porcelain
108743,418,#f7ca9f,Vanilla,NA,NA,NA,Vanilla,Vanilla
108744,418,#f6c49d,Nude,NA,NA,NA,Nude,Nude
108745,418,#fdc99a,Warm Nude,NA,NA,Warm,Warm,Nude
108746,418,#edb989,Golden Beige,NA,NA,Golden,Golden,Beige
108747,418,#dfad82,Light Beige,NA,Light,NA,Light,Beige
108748,418,#d59d6b,Natural Beige,NA,NA,NA,Natural,Beige
108749,418,#d49c72,Warm Beige,NA,NA,Warm,Warm,Beige
108750,418,#c98f5c,Sand,NA,NA,NA,Sand,Sand
108751,418,#b68664,Praline,NA,NA,NA,Praline,Praline
108752,418,#ae7c5b,Honey,NA,NA,NA,Honey,Honey
108753,418,#a26c4a,Caramel,NA,NA,NA,Caramel,Caramel
108754,418,#9d6138,Mocha,NA,NA,NA,Mocha,Mocha
108755,418,#9d6839,Butter Pecan,NA,NA,NA,Butter,Pecan
108756,418,#99622f,Maple,NA,NA,NA,Maple,Maple
108757,418,#97613c,Chestnut,NA,NA,NA,Chestnut,Chestnut
108758,418,#8a5322,Chai,NA,NA,NA,Chai,Chai
108759,418,#875127,Spiced Rum,NA,NA,NA,Spiced,Rum
108760,418,#844a20,Hazelnut,NA,NA,NA,Hazelnut,Hazelnut
108761,418,#7d471e,Tiramisu,NA,NA,NA,Tiramisu,Tiramisu
108762,418,#623917,Cocoa,NA,NA,NA,Cocoa,Cocoa
108763,418,#633011,Sable,NA,NA,NA,Sable,Sable
108764,418,#522412,Truffle,NA,NA,NA,Truffle,Truffle
108765,418,#471f13,Ganache,NA,NA,NA,Ganache,Ganache
108766,419,#fee5d4,Cloud,NA,NA,NA,Cloud,Cloud
108767,419,#fddfd3,Marshmallow,NA,NA,NA,Marshmallow,Marshmallow
108768,419,#fedbc0,Swan,NA,NA,NA,Swan,Swan
108769,419,#feddbe,Snow,NA,NA,NA,Snow,Snow
108770,419,#fdd2b7,Cream Puff,NA,NA,NA,Cream,Puff
108771,419,#f6ccad,Almond,NA,NA,NA,Almond,Almond
108772,419,#f4c6a5,Porcelain,NA,NA,NA,Porcelain,Porcelain
108773,419,#f6c598,Shortbread,NA,NA,NA,Shortbread,Shortbread
108774,419,#f7ca9f,Vanilla,NA,NA,NA,Vanilla,Vanilla
108775,419,#f6c49d,Nude,NA,NA,NA,Nude,Nude
108776,419,#edb989,Golden Beige,NA,NA,Golden,Golden,Beige
108777,419,#dfad82,Light Beige,NA,Light,NA,Light,Beige
108778,419,#e4ac78,Taffy,NA,NA,NA,Taffy,Taffy
108779,419,#d59d6b,Natural Beige,NA,NA,NA,Natural,Beige
108780,419,#d49c72,Warm Beige,NA,NA,Warm,Warm,Beige
108781,419,#c98f5c,Sand,NA,NA,NA,Sand,Sand
108782,419,#b68760,Cookie,NA,NA,NA,Cookie,Cookie
108783,419,#b27c55,Warm Sand,NA,NA,Warm,Warm,Sand
108784,419,#ae7c5b,Honey,NA,NA,NA,Honey,Honey
108785,419,#ab7151,Butterscotch,NA,NA,NA,Butterscotch,Butterscotch
108786,419,#a26c4a,Caramel,NA,NA,NA,Caramel,Caramel
108787,419,#9d6138,Mocha,NA,NA,NA,Mocha,Mocha
108788,419,#99622f,Maple,NA,NA,NA,Maple,Maple
108789,419,#97613c,Chestnut,NA,NA,NA,Chestnut,Chestnut
108790,419,#8a5322,Chai,NA,NA,NA,Chai,Chai
108791,419,#865221,Mahogany,NA,NA,NA,Mahogany,Mahogany
108792,419,#875127,Spiced Rum,NA,NA,NA,Spiced,Rum
108793,419,#744421,Toffee,NA,NA,NA,Toffee,Toffee
108794,419,#623917,Cocoa,NA,NA,NA,Cocoa,Cocoa
108795,419,#633011,Sable,NA,NA,NA,Sable,Sable
108796,419,#471f13,Ganache,NA,NA,NA,Ganache,Ganache
108797,420,#fcd2bf,Sugar,NA,NA,NA,Sugar,Sugar
108798,420,#fadaba,Milkshake,NA,NA,NA,Milkshake,Milkshake
108799,420,#f1d3b5,Vanilla Wafer,NA,NA,NA,Vanilla,Wafer
108800,420,#ecc3af,Oatmeal,NA,NA,NA,Oatmeal,Oatmeal
108801,420,#efc1a7,Buttercup,NA,NA,NA,Buttercup,Buttercup
108802,420,#d7a580,Graham Cracker,NA,NA,NA,Graham,Cracker
108803,420,#d49c72,Pecan,NA,NA,NA,Pecan,Pecan
108804,420,#d19765,Butter Croissant,NA,NA,NA,Butter,Croissant
108805,420,#c59368,CafÃ© Au Lait,NA,NA,NA,CafÃ©,Au Lait
108806,420,#b68967,Biscotti,NA,NA,NA,Biscotti,Biscotti
108807,420,#b27c55,Honeybun,NA,NA,NA,Honeybun,Honeybun
108808,420,#a6714d,Gingersnap,NA,NA,NA,Gingersnap,Gingersnap
108809,420,#92603c,Honey Graham,NA,NA,NA,Honey,Graham
108810,420,#8e532a,Caramel Drizzle,NA,NA,NA,Caramel,Caramel Drizzle
108811,420,#874c26,Chocolate Truffle,NA,NA,NA,Chocolate,Truffle
108812,420,#7c4712,Milk Chocolate,NA,NA,NA,Milk,Chocolate
108813,420,#6b380d,Hot Cocoa,NA,NA,NA,Hot,Cocoa
108814,420,#5b2c00,Espresso,NA,NA,NA,Espresso,Espresso
108815,421,#f3d3c5,05 Fairfax fair with pink undertones,05,Fair,Pink,05,Fairfax
108816,421,#fedbb4,10 Larchmont light with yellowÂ undertones,10,Light,Yellow,10,Larchmont
108817,421,#fdd0af,13 La Cienega light with Neutral undertones,13,Light,Neutral,13,La Cienega
108818,421,#fadaba,15 Melrose light with Warm undertones,15,Light,Warm,15,Melrose
108819,421,#fcc79e,18 Montana light with peach undertones,18,Light,Peach,18,Montana
108820,421,#f4c4a8,20 Mulholland light with Neutral undertones,20,Light,Neutral,20,Mulholland
108821,421,#fbb992,25 Ocean Park medium with Warm undertonesÂ ,25,Medium,Warm,25,Ocean Park
108822,421,#f6c29a,30 PCH medium with yellow undertones,30,Medium,Yellow,30,PCH
108823,421,#d7a580,35 Point Dume medium with Neutral undertonesÂ ,35,Medium,Neutral,35,Point Dume
108824,421,#efab7b,38 Pomona medium with golden undertones,38,Medium,Golden,38,Pomona
108825,421,#c68152,40 Runyon tan with olive undertonesÂ ,40,Tan ,NA,40,Runyon
108826,421,#ce8451,45 Silver Lake tan with Neutral undertonesÂ ,45,Tan ,Neutral,45,Silver Lake
108827,421,#a16125,50 Sunset tan with yellow undertones,50,Tan ,Yellow,50,Sunset
108828,421,#9e5f2c,55 Temescal deep with golden undertonesÂ ,55,Deep,Golden,55,Temescal
108829,421,#733e22,60 Third St. deep with Neutral undertones,60,Deep,Neutral,60,Third St.
108830,421,#461500,65 Topanga rich with red undertones,65,Rich,Red,65,Topanga
108831,421,#461500,70 Venice rich with Neutral undertones,70,Rich,Neutral,70,Venice
108832,421,#dc9569,25 Ocean Park medium with Warm undertones,25,Medium,Warm,25,Ocean Park
108833,421,#b17c55,35 Point Dume medium with Neutral undertones,35,Medium,Neutral,35,Point Dume
108834,421,#ae744f,40 Runyon tan with olive undertones,40,Tan ,NA,40,Runyon
108835,421,#a87458,45 Silver Lake tan with Neutral undertones,45,Tan ,Neutral,45,Silver Lake
108836,421,#84532d,55 Temescal deep with golden undertones,55,Deep,Golden,55,Temescal
108837,422,#f9d2b8,1.0 BH fair with neutral undertones,1.0,Fair,Neutral,1.0,BH
108838,422,#ffe6ce,2.0 BU light with neutral cool undertones,2.0,Light, Neutral Cool,2.0,BU
108839,422,#f2decd,Out of stock: 3.0 CC light with warm peach undertones,3.0CC,Light,Warm,Out,CC
